Id,Label
1219,8
1220,2
1221,3
1222,0
1223,7
1224,4
1225,8
1226,8
1227,8
1228,6
1229,3
1230,3
1231,0
1232,6
1233,9
1234,2
1235,3
1236,7
1237,2
1238,0
1239,2
1240,7
1241,6
1242,4
1243,8
1244,9
1245,6
1246,7
1247,1
1248,2
1249,8
1250,8
1251,0
1252,8
1253,9
1254,8
1255,6
1256,2
1257,6
1258,3
1259,9
1260,8
1261,9
1262,0
1263,0
1264,4
1265,7
1266,4
1267,8
1268,8
1269,6
1270,4
1271,6
1272,0
1273,0
1274,4
1275,0
1276,4
1277,4
1278,3
1279,8
1280,6
1281,7
1282,4
1283,8
1284,8
1285,0
1286,2
1287,6
1288,3
1289,3
1290,0
1291,6
1292,0
1293,0
1294,5
1295,4
1296,8
1297,4
1298,5
1299,3
1300,4
1301,9
1302,2
1303,4
1304,0
1305,2
1306,6
1307,4
1308,8
1309,0
1310,6
1311,0
1312,0
1313,2
1314,7
1315,0
1316,4
1317,6
1318,6
1319,3
1320,8
1321,0
1322,9
1323,3
1324,0
1325,0
1326,0
1327,8
1328,2
1329,8
1330,8
1331,6
1332,2
1333,8
1334,6
1335,4
1336,8
1337,4
1338,4
1339,4
1340,0
1341,0
1342,6
1343,0
1344,4
1345,0
1346,1
1347,8
1348,6
1349,8
1350,0
1351,9
1352,2
1353,6
1354,0
1355,0
1356,8
1357,2
1358,1
1359,6
1360,5
1361,8
1362,3
1363,3
1364,8
1365,4
1366,1
1367,0
1368,0
1369,8
1370,5
1371,3
1372,3
1373,8
1374,0
1375,2
1376,6
1377,4
1378,0
1379,8
1380,0
1381,7
1382,2
1383,8
1384,4
1385,0
1386,8
1387,8
1388,2
1389,7
1390,0
1391,7
1392,7
1393,4
1394,2
1395,2
1396,8
1397,0
1398,7
1399,6
1400,1
1401,7
1402,7
1403,0
1404,9
1405,7
1406,8
1407,2
1408,4
1409,4
1410,2
1411,4
1412,4
1413,4
1414,4
1415,0
1416,5
1417,0
1418,2
1419,8
1420,7
1421,8
1422,6
1423,0
1424,5
1425,0
1426,3
1427,7
1428,2
1429,0
1430,2
1431,0
1432,0
1433,0
1434,8
1435,8
1436,5
1437,8
1438,8
1439,4
1440,8
1441,8
1442,7
1443,1
1444,8
1445,8
1446,8
1447,0
1448,2
1449,4
1450,2
1451,0
1452,2
1453,2
1454,0
1455,7
1456,1
1457,0
1458,0
1459,8
1460,8
1461,0
1462,7
1463,4
1464,4
1465,0
1466,0
1467,7
1468,0
1469,0
1470,8
1471,5
1472,7
1473,2
1474,2
1475,6
1476,0
1477,0
1478,2
1479,4
1480,9
1481,3
1482,8
1483,6
1484,8
1485,1
1486,3
1487,5
1488,8
1489,8
1490,8
1491,0
1492,2
1493,7
1494,8
1495,9
1496,6
1497,2
1498,6
1499,8
1500,7
1501,6
1502,8
1503,0
1504,9
1505,8
1506,8
1507,8
1508,0
1509,2
1510,3
1511,8
1512,4
1513,9
1514,9
1515,3
1516,7
1517,0
1518,2
1519,8
1520,8
1521,6
1522,2
1523,4
1524,7
1525,4
1526,9
1527,0
1528,1
1529,8
1530,4
1531,7
1532,8
1533,8
1534,4
1535,0
1536,4
1537,5
1538,4
1539,6
1540,7
1541,2
1542,4
1543,4
1544,4
1545,6
1546,4
1547,2
1548,0
1549,7
1550,3
1551,0
1552,4
1553,8
1554,9
1555,3
1556,0
1557,7
1558,7
1559,4
1560,0
1561,8
1562,7
1563,2
1564,8
1565,0
1566,9
1567,0
1568,0
1569,0
1570,8
1571,7
1572,2
1573,7
1574,3
1575,3
1576,7
1577,6
1578,0
1579,0
1580,4
1581,3
1582,6
1583,3
1584,8
1585,0
1586,3
1587,8
1588,0
1589,0
1590,7
1591,2
1592,8
1593,1
1594,0
1595,3
1596,8
1597,1
1598,6
1599,4
1600,3
1601,8
1602,6
1603,4
1604,2
1605,3
1606,8
1607,7
1608,4
1609,0
1610,1
1611,6
1612,3
1613,7
1614,8
1615,8
1616,8
1617,9
1618,2
1619,8
1620,7
1621,8
1622,8
1623,6
1624,0
1625,9
1626,6
1627,2
1628,0
1629,0
1630,5
1631,8
1632,8
1633,7
1634,0
1635,5
1636,9
1637,7
1638,0
1639,6
1640,0
1641,8
1642,6
1643,8
1644,6
1645,0
1646,6
1647,4
1648,3
1649,4
1650,4
1651,0
1652,2
1653,4
1654,0
1655,0
1656,7
1657,7
1658,4
1659,3
1660,2
1661,6
1662,4
1663,7
1664,0
1665,7
1666,0
1667,8
1668,0
1669,8
1670,9
1671,0
1672,6
1673,2
1674,3
1675,0
1676,0
1677,8
1678,8
1679,4
1680,6
1681,2
1682,4
1683,0
1684,0
1685,7
1686,9
1687,0
1688,0
1689,6
1690,0
1691,3
1692,0
1693,2
1694,4
1695,2
1696,7
1697,2
1698,6
1699,8
1700,0
1701,7
1702,3
1703,4
1704,0
1705,5
1706,7
1707,4
1708,0
1709,3
1710,3
1711,0
1712,2
1713,4
1714,0
1715,0
1716,7
1717,9
1718,0
1719,0
1720,8
1721,4
1722,2
1723,3
1724,0
1725,7
1726,2
1727,6
1728,3
1729,3
1730,7
1731,6
1732,7
1733,3
1734,8
1735,7
1736,3
1737,9
1738,8
1739,8
1740,0
1741,6
1742,2
1743,8
1744,0
1745,8
1746,0
1747,4
1748,0
1749,7
1750,8
1751,9
1752,8
1753,0
1754,4
1755,8
1756,7
1757,7
1758,8
1759,0
1760,8
1761,6
1762,8
1763,4
1764,6
1765,2
1766,0
1767,2
1768,7
1769,7
1770,1
1771,8
1772,9
1773,5
1774,2
1775,4
1776,6
1777,0
1778,4
1779,7
1780,9
1781,2
1782,0
1783,4
1784,7
1785,4
1786,8
1787,9
1788,0
1789,7
1790,7
1791,6
1792,8
1793,4
1794,6
1795,8
1796,0
1797,8
1798,8
1799,7
1800,8
1801,2
1802,8
1803,0
1804,6
1805,8
1806,2
1807,0
1808,0
1809,2
1810,8
1811,7
1812,2
1813,0
1814,0
1815,8
1816,2
1817,6
1818,0
1819,5
1820,8
1821,0
1822,6
1823,4
1824,8
1825,0
1826,0
1827,0
1828,7
1829,8
1830,7
1831,4
1832,8
1833,8
1834,2
1835,4
1836,8
1837,7
1838,7
1839,8
1840,5
1841,2
1842,7
1843,0
1844,8
1845,6
1846,0
1847,3
1848,0
1849,8
1850,6
1851,9
1852,2
1853,1
1854,0
1855,3
1856,8
1857,2
1858,9
1859,0
1860,0
1861,4
1862,8
1863,6
1864,2
1865,8
1866,3
1867,0
1868,2
1869,8
1870,0
1871,3
1872,3
1873,0
1874,8
1875,3
1876,3
1877,7
1878,7
1879,2
1880,0
1881,7
1882,0
1883,6
1884,7
1885,8
1886,6
1887,3
1888,7
1889,0
1890,6
1891,0
1892,0
1893,7
1894,0
1895,3
1896,3
1897,6
1898,0
1899,0
1900,2
1901,8
1902,7
1903,3
1904,0
1905,3
1906,8
1907,8
1908,9
1909,6
1910,8
1911,2
1912,0
1913,0
1914,8
1915,0
1916,7
1917,2
1918,7
1919,0
1920,7
1921,8
1922,7
1923,3
1924,8
1925,0
1926,7
1927,0
1928,8
1929,4
1930,8
1931,4
1932,2
1933,0
1934,1
1935,0
1936,4
1937,7
1938,8
1939,8
1940,0
1941,8
1942,0
1943,3
1944,4
1945,5
1946,6
1947,0
1948,0
1949,5
1950,8
1951,6
1952,5
1953,4
1954,4
1955,4
1956,2
1957,2
1958,5
1959,3
1960,7
1961,0
1962,6
1963,8
1964,9
1965,5
1966,7
1967,0
1968,4
1969,4
1970,6
1971,4
1972,2
1973,6
1974,2
1975,0
1976,0
1977,2
1978,6
1979,2
1980,8
1981,2
1982,4
1983,4
1984,0
1985,0
1986,6
1987,8
1988,8
1989,1
1990,2
1991,8
1992,6
1993,8
1994,7
1995,0
1996,3
1997,9
1998,8
1999,7
2000,0
2001,3
2002,2
2003,4
2004,0
2005,2
2006,3
2007,0
2008,8
2009,7
2010,8
2011,8
2012,0
2013,0
2014,7
2015,0
2016,7
2017,2
2018,8
2019,2
2020,3
2021,8
2022,5
2023,8
2024,7
2025,8
2026,8
2027,1
2028,2
2029,8
2030,4
2031,8
2032,8
2033,8
2034,8
2035,2
2036,8
2037,0
2038,8
2039,2
2040,8
2041,6
2042,4
2043,0
2044,9
2045,0
2046,3
2047,2
2048,7
2049,8
2050,3
2051,9
2052,7
2053,8
2054,3
2055,0
2056,8
2057,0
2058,6
2059,1
2060,7
2061,0
2062,3
2063,4
2064,6
2065,2
2066,0
2067,0
2068,3
2069,0
2070,3
2071,8
2072,6
2073,8
2074,0
2075,8
2076,2
2077,0
2078,8
2079,0
2080,8
2081,0
2082,7
2083,8
2084,4
2085,4
2086,2
2087,5
2088,0
2089,8
2090,3
2091,2
2092,4
2093,6
2094,4
2095,7
2096,7
2097,0
2098,0
2099,1
2100,9
2101,8
2102,0
2103,8
2104,4
2105,0
2106,2
2107,4
2108,0
2109,3
2110,8
2111,8
2112,0
2113,8
2114,2
2115,3
2116,3
2117,4
2118,7
2119,2
2120,4
2121,8
2122,8
2123,0
2124,6
2125,6
2126,2
2127,6
2128,3
2129,6
2130,9
2131,7
2132,0
2133,2
2134,2
2135,4
2136,3
2137,8
2138,4
2139,0
2140,4
2141,6
2142,5
2143,2
2144,4
2145,4
2146,3
2147,0
2148,8
2149,8
2150,0
2151,1
2152,7
2153,6
2154,5
2155,5
2156,8
2157,7
2158,0
2159,0
2160,0
2161,7
2162,5
2163,0
2164,3
2165,7
2166,4
2167,0
2168,6
2169,0
2170,2
2171,8
2172,0
2173,6
2174,3
2175,2
2176,4
2177,0
2178,7
2179,8
2180,8
2181,0
2182,0
2183,4
2184,5
2185,8
2186,7
2187,8
2188,7
2189,8
2190,7
2191,0
2192,9
2193,6
2194,6
2195,1
2196,6
2197,0
2198,7
2199,6
2200,1
2201,8
2202,9
2203,0
2204,0
2205,2
2206,6
2207,2
2208,2
2209,7
2210,2
2211,3
2212,8
2213,8
2214,0
2215,2
2216,8
2217,7
2218,8
2219,6
2220,2
2221,1
2222,2
2223,2
2224,7
2225,7
2226,8
2227,7
2228,9
2229,0
2230,0
2231,2
2232,0
2233,8
2234,4
2235,6
2236,9
2237,2
2238,2
2239,0
2240,9
2241,4
2242,8
2243,8
2244,2
2245,6
2246,6
2247,2
2248,7
2249,7
2250,2
2251,0
2252,4
2253,3
2254,8
2255,6
2256,3
2257,9
2258,9
2259,0
2260,4
2261,1
2262,7
2263,1
2264,7
2265,1
2266,8
2267,6
2268,5
2269,1
2270,3
2271,3
2272,3
2273,4
2274,4
2275,6
2276,3
2277,6
2278,3
2279,6
2280,0
2281,0
2282,8
2283,4
2284,9
2285,8
2286,8
2287,8
2288,1
2289,3
2290,2
2291,2
2292,2
2293,2
2294,2
2295,4
2296,2
2297,6
2298,2
2299,2
2300,7
2301,4
2302,7
2303,9
2304,2
2305,2
2306,7
2307,4
2308,1
2309,0
2310,8
2311,9
2312,0
2313,4
2314,8
2315,2
2316,2
2317,3
2318,4
2319,8
2320,7
2321,7
2322,4
2323,7
2324,6
2325,8
2326,8
2327,0
2328,0
2329,8
2330,7
2331,8
2332,0
2333,5
2334,8
2335,2
2336,2
2337,6
2338,7
2339,4
2340,2
2341,6
2342,0
2343,7
2344,7
2345,8
2346,4
2347,1
2348,8
2349,4
2350,2
2351,4
2352,4
2353,2
2354,4
2355,0
2356,0
2357,3
2358,3
2359,4
2360,7
2361,3
2362,1
2363,2
2364,4
2365,0
2366,3
2367,0
2368,0
2369,6
2370,8
2371,2
2372,6
2373,0
2374,7
2375,0
2376,7
2377,1
2378,4
2379,1
2380,2
2381,9
2382,6
2383,9
2384,0
2385,0
2386,6
2387,8
2388,4
2389,1
2390,3
2391,7
2392,0
2393,6
2394,2
2395,0
2396,2
2397,0
2398,2
2399,1
2400,8
2401,9
2402,6
2403,7
2404,8
2405,8
2406,7
2407,1
2408,3
2409,8
2410,4
2411,0
2412,7
2413,8
2414,6
2415,8
2416,7
2417,7
2418,7
2419,8
2420,3
2421,1
2422,0
2423,3
2424,2
2425,0
2426,7
2427,9
2428,2
2429,2
2430,0
2431,6
2432,9
2433,8
2434,4
2435,3
2436,0
2437,2
2438,7
2439,8
2440,8
2441,3
2442,8
2443,3
2444,8
2445,0
2446,7
2447,1
2448,8
2449,8
2450,3
2451,7
2452,4
2453,8
2454,2
2455,0
2456,0
2457,7
2458,4
2459,2
2460,0
2461,6
2462,8
2463,3
2464,6
2465,7
2466,7
2467,5
2468,8
2469,7
2470,8
2471,1
2472,7
2473,0
2474,4
2475,0
2476,7
2477,7
2478,2
2479,8
2480,7
2481,4
2482,8
2483,2
2484,4
2485,0
2486,4
2487,3
2488,0
2489,0
2490,2
2491,0
2492,0
2493,3
2494,7
2495,0
2496,1
2497,2
2498,4
2499,4
2500,8
2501,7
2502,8
2503,0
2504,8
2505,8
2506,6
2507,3
2508,4
2509,0
2510,2
2511,3
2512,2
2513,6
2514,3
2515,3
2516,6
2517,0
2518,2
2519,6
2520,8
2521,4
2522,8
2523,4
2524,8
2525,8
2526,1
2527,1
2528,6
2529,2
2530,4
2531,4
2532,4
2533,8
2534,8
2535,0
2536,0
2537,5
2538,8
2539,6
2540,1
2541,9
2542,0
2543,2
2544,8
2545,4
2546,6
2547,6
2548,8
2549,3
2550,0
2551,1
2552,2
2553,5
2554,3
2555,0
2556,4
2557,2
2558,8
2559,1
2560,4
2561,2
2562,9
2563,1
2564,4
2565,3
2566,2
2567,4
2568,0
2569,0
2570,4
2571,1
2572,2
2573,8
2574,2
2575,8
2576,0
2577,0
2578,5
2579,2
2580,0
2581,2
2582,7
2583,8
2584,8
2585,8
2586,0
2587,0
2588,6
2589,0
2590,9
2591,7
2592,7
2593,0
2594,6
2595,2
2596,0
2597,6
2598,2
2599,8
2600,7
2601,0
2602,9
2603,7
2604,0
2605,4
2606,5
2607,5
2608,7
2609,8
2610,1
2611,7
2612,7
2613,2
2614,0
2615,5
2616,7
2617,8
2618,8
2619,0
2620,4
2621,5
2622,0
2623,8
2624,8
2625,6
2626,6
2627,8
2628,8
2629,7
2630,1
2631,4
2632,0
2633,6
2634,3
2635,7
2636,5
2637,6
2638,8
2639,9
2640,5
2641,0
2642,6
2643,0
2644,7
2645,2
2646,7
2647,6
2648,0
2649,2
2650,0
2651,0
2652,8
2653,8
2654,8
2655,0
2656,8
2657,5
2658,1
2659,2
2660,2
2661,6
2662,4
2663,4
2664,0
2665,1
2666,8
2667,3
2668,1
2669,6
2670,8
2671,0
2672,3
2673,2
2674,8
2675,2
2676,6
2677,8
2678,7
2679,8
2680,7
2681,0
2682,0
2683,6
2684,7
2685,8
2686,6
2687,8
2688,3
2689,8
2690,8
2691,6
2692,3
2693,0
2694,4
2695,3
2696,8
2697,8
2698,8
2699,0
2700,9
2701,8
2702,4
2703,7
2704,0
2705,6
2706,2
2707,2
2708,8
2709,0
2710,6
2711,9
2712,3
2713,8
2714,4
2715,0
2716,4
2717,8
2718,2
2719,7
2720,6
2721,8
2722,4
2723,6
2724,7
2725,4
2726,0
2727,8
2728,7
2729,4
2730,7
2731,2
2732,8
2733,4
2734,4
2735,0
2736,6
2737,2
2738,6
2739,2
2740,4
2741,8
2742,9
2743,4
2744,7
2745,7
2746,0
2747,2
2748,8
2749,0
2750,7
2751,0
2752,8
2753,2
2754,7
2755,6
2756,0
2757,8
2758,3
2759,0
2760,3
2761,7
2762,2
2763,0
2764,5
2765,4
2766,7
2767,4
2768,3
2769,2
2770,6
2771,8
2772,8
2773,7
2774,0
2775,8
2776,8
2777,9
2778,2
2779,8
2780,4
2781,0
2782,0
2783,7
2784,2
2785,7
2786,3
2787,2
2788,3
2789,4
2790,0
2791,7
2792,3
2793,7
2794,2
2795,6
2796,0
2797,4
2798,7
2799,8
2800,4
2801,8
2802,1
2803,8
2804,7
2805,0
2806,4
2807,0
2808,0
2809,3
2810,8
2811,2
2812,7
2813,0
2814,9
2815,0
2816,8
2817,2
2818,7
2819,7
2820,0
2821,8
2822,7
2823,0
2824,7
2825,7
2826,8
2827,0
2828,0
2829,0
2830,0
2831,8
2832,8
2833,0
2834,0
2835,8
2836,6
2837,7
2838,8
2839,8
2840,8
2841,8
2842,2
2843,4
2844,7
2845,0
2846,3
2847,7
2848,0
2849,8
2850,2
2851,4
2852,6
2853,0
2854,1
2855,1
2856,0
2857,4
2858,8
2859,0
2860,2
2861,3
2862,6
2863,4
2864,4
2865,0
2866,7
2867,8
2868,9
2869,0
2870,0
2871,2
2872,4
2873,8
2874,8
2875,0
2876,8
2877,9
2878,9
2879,7
2880,8
2881,2
2882,6
2883,0
2884,2
2885,8
2886,0
2887,3
2888,0
2889,5
2890,3
2891,2
2892,4
2893,6
2894,0
2895,8
2896,3
2897,6
2898,8
2899,8
2900,8
2901,7
2902,1
2903,8
2904,8
2905,8
2906,4
2907,0
2908,2
2909,2
2910,8
2911,7
2912,0
2913,0
2914,8
2915,0
2916,7
2917,6
2918,7
2919,7
2920,4
2921,4
2922,0
2923,6
2924,8
2925,3
2926,2
2927,4
2928,3
2929,1
2930,2
2931,3
2932,7
2933,1
2934,8
2935,8
2936,1
2937,9
2938,0
2939,2
2940,8
2941,2
2942,4
2943,6
2944,0
2945,8
2946,0
2947,2
2948,8
2949,2
2950,2
2951,2
2952,1
2953,0
2954,2
2955,4
2956,4
2957,2
2958,4
2959,0
2960,0
2961,2
2962,8
2963,4
2964,4
2965,8
2966,2
2967,0
2968,8
2969,8
2970,0
2971,4
2972,5
2973,9
2974,4
2975,4
2976,9
2977,8
2978,1
2979,8
2980,8
2981,0
2982,2
2983,7
2984,6
2985,0
2986,3
2987,4
2988,3
2989,4
2990,3
2991,7
2992,0
2993,7
2994,8
2995,4
2996,0
2997,8
