Id,Label
1065,9
1066,1
1067,0
1068,7
1069,3
1070,1
1071,1
1072,8
1073,1
1074,7
1075,5
1076,8
1077,0
1078,5
1079,3
1080,6
1081,8
1082,1
1083,6
1084,0
1085,5
1086,7
1087,4
1088,2
1089,2
1090,1
1091,1
1092,1
1093,6
1094,9
1095,8
1096,4
1097,9
1098,0
1099,7
1100,8
1101,2
1102,2
1103,8
1104,3
1105,2
1106,0
1107,3
1108,8
1109,3
1110,7
1111,8
1112,7
1113,0
1114,3
1115,7
1116,1
1117,6
1118,0
1119,3
1120,6
1121,7
1122,1
1123,3
1124,1
1125,6
1126,3
1127,7
1128,0
1129,5
1130,6
1131,1
1132,7
1133,1
1134,5
1135,5
1136,0
1137,0
1138,5
1139,8
1140,1
1141,9
1142,3
1143,5
1144,0
1145,6
1146,6
1147,6
1148,4
1149,8
1150,3
1151,8
1152,3
1153,8
1154,0
1155,7
1156,1
1157,7
1158,4
1159,6
1160,7
1161,4
1162,5
1163,0
1164,8
1165,9
1166,3
1167,7
1168,0
1169,9
1170,5
1171,4
1172,7
1173,9
1174,1
1175,9
1176,0
1177,7
1178,8
1179,0
1180,2
1181,8
1182,6
1183,4
1184,1
1185,1
1186,8
1187,0
1188,6
1189,6
1190,7
1191,7
1192,0
1193,1
1194,0
1195,8
1196,3
1197,5
1198,2
1199,9
1200,7
1201,5
1202,5
1203,8
1204,8
1205,8
1206,9
1207,8
1208,2
1209,5
1210,5
1211,8
1212,0
1213,7
1214,0
1215,0
1216,8
1217,7
1218,8
1219,5
1220,4
1221,0
1222,7
1223,1
1224,3
1225,6
1226,8
1227,6
1228,1
1229,2
1230,1
1231,6
1232,0
1233,5
1234,5
1235,7
1236,7
1237,6
1238,8
1239,5
1240,6
1241,1
1242,5
1243,0
1244,5
1245,4
1246,1
1247,7
1248,8
1249,0
1250,8
1251,5
1252,0
1253,5
1254,1
1255,1
1256,2
1257,4
1258,0
1259,2
1260,0
1261,1
1262,2
1263,2
1264,7
1265,7
1266,5
1267,7
1268,6
1269,2
1270,8
1271,2
1272,5
1273,8
1274,3
1275,3
1276,3
1277,4
1278,8
1279,6
1280,2
1281,5
1282,8
1283,0
1284,4
1285,7
1286,6
1287,9
1288,9
1289,1
1290,6
1291,3
1292,7
1293,0
1294,2
1295,2
1296,8
1297,0
1298,7
1299,7
1300,0
1301,5
1302,5
1303,8
1304,5
1305,8
1306,3
1307,1
1308,1
1309,7
1310,1
1311,3
1312,7
1313,9
1314,1
1315,3
1316,6
1317,6
1318,4
1319,8
1320,4
1321,0
1322,1
1323,1
1324,8
1325,5
1326,3
1327,5
1328,0
1329,8
1330,6
1331,7
1332,3
1333,6
1334,3
1335,4
1336,3
1337,8
1338,5
1339,3
1340,8
1341,0
1342,1
1343,8
1344,1
1345,6
1346,3
1347,8
1348,6
1349,5
1350,0
1351,7
1352,2
1353,1
1354,6
1355,0
1356,5
1357,2
1358,0
1359,8
1360,3
1361,9
1362,4
1363,8
1364,8
1365,2
1366,5
1367,1
1368,7
1369,0
1370,7
1371,5
1372,9
1373,2
1374,7
1375,0
1376,3
1377,7
1378,0
1379,6
1380,7
1381,3
1382,6
1383,4
1384,1
1385,5
1386,0
1387,7
1388,9
1389,1
1390,1
1391,9
1392,8
1393,5
1394,7
1395,2
1396,8
1397,9
1398,2
1399,2
1400,7
1401,9
1402,1
1403,0
1404,7
1405,3
1406,9
1407,2
1408,0
1409,7
1410,3
1411,3
1412,8
1413,8
1414,1
1415,8
1416,2
1417,2
1418,9
1419,5
1420,3
1421,5
1422,6
1423,0
1424,1
1425,1
1426,7
1427,1
1428,7
1429,7
1430,8
1431,1
1432,1
1433,2
1434,9
1435,0
1436,3
1437,5
1438,5
1439,7
1440,8
1441,5
1442,2
1443,5
1444,3
1445,3
1446,8
1447,5
1448,5
1449,7
1450,5
1451,7
1452,7
1453,5
1454,8
1455,5
1456,1
1457,8
1458,8
1459,3
1460,2
1461,4
1462,6
1463,8
1464,8
1465,1
1466,4
1467,1
1468,3
1469,6
1470,9
1471,1
1472,8
1473,7
1474,6
1475,7
1476,6
1477,4
1478,4
1479,0
1480,7
1481,2
1482,8
1483,1
1484,2
1485,4
1486,0
1487,3
1488,3
1489,3
1490,1
1491,5
1492,7
1493,5
1494,0
1495,6
1496,7
1497,6
1498,4
1499,6
1500,4
1501,1
1502,7
1503,9
1504,9
1505,6
1506,8
1507,1
1508,9
1509,4
1510,2
1511,3
1512,0
1513,0
1514,9
1515,7
1516,1
1517,8
1518,5
1519,0
1520,6
1521,5
1522,9
1523,8
1524,8
1525,0
1526,6
1527,1
1528,8
1529,3
1530,6
1531,8
1532,3
1533,1
1534,1
1535,5
1536,0
1537,5
1538,6
1539,7
1540,9
1541,8
1542,2
1543,8
1544,5
1545,5
1546,7
1547,9
1548,4
1549,5
1550,7
1551,8
1552,9
1553,6
1554,2
1555,7
1556,7
1557,7
1558,7
1559,5
1560,0
1561,7
1562,9
1563,2
1564,0
1565,0
1566,1
1567,1
1568,5
1569,3
1570,6
1571,5
1572,7
1573,7
1574,5
1575,4
1576,0
1577,4
1578,1
1579,3
1580,6
1581,3
1582,7
1583,7
1584,8
1585,4
1586,6
1587,4
1588,5
1589,9
1590,1
1591,5
1592,2
1593,2
1594,2
1595,8
1596,6
1597,6
1598,5
1599,9
1600,3
1601,9
1602,8
1603,1
1604,8
1605,3
1606,9
1607,3
1608,5
1609,2
1610,5
1611,5
1612,8
1613,7
1614,2
1615,5
1616,0
1617,7
1618,0
1619,5
1620,2
1621,8
1622,6
1623,6
1624,5
1625,5
1626,7
1627,9
1628,2
1629,2
1630,2
1631,8
1632,4
1633,1
1634,6
1635,6
1636,5
1637,8
1638,6
1639,3
1640,5
1641,5
1642,7
1643,5
1644,5
1645,5
1646,3
1647,6
1648,1
1649,6
1650,5
1651,8
1652,2
1653,7
1654,3
1655,9
1656,7
1657,5
1658,8
1659,7
1660,6
1661,7
1662,7
1663,1
1664,8
1665,6
1666,2
1667,5
1668,7
1669,0
1670,1
1671,6
1672,9
1673,4
1674,1
1675,1
1676,2
1677,4
1678,4
1679,6
1680,4
1681,5
1682,7
1683,7
1684,7
1685,4
1686,3
1687,0
1688,5
1689,5
1690,5
1691,1
1692,3
1693,8
1694,5
1695,9
1696,7
1697,0
1698,1
1699,2
1700,7
1701,9
1702,5
1703,1
1704,4
1705,4
1706,0
1707,7
1708,9
1709,9
1710,8
1711,4
1712,8
1713,9
1714,3
1715,0
1716,8
1717,1
1718,2
1719,9
1720,0
1721,1
1722,7
1723,5
1724,1
1725,5
1726,6
1727,6
1728,9
1729,7
1730,6
1731,5
1732,9
1733,7
1734,9
1735,4
1736,0
1737,2
1738,6
1739,1
1740,6
1741,4
1742,8
1743,1
1744,2
1745,5
1746,3
1747,8
1748,9
1749,5
1750,0
1751,4
1752,2
1753,3
1754,0
1755,9
1756,9
1757,5
1758,5
1759,5
1760,0
1761,0
1762,5
1763,6
1764,6
1765,1
1766,4
1767,6
1768,5
1769,2
1770,3
1771,0
1772,9
1773,1
1774,8
1775,0
1776,1
1777,8
1778,9
1779,8
1780,9
1781,2
1782,1
1783,3
1784,3
1785,0
1786,0
1787,1
1788,7
1789,9
1790,6
1791,9
1792,9
1793,6
1794,8
1795,8
1796,6
1797,1
1798,7
1799,8
1800,8
1801,5
1802,7
1803,5
1804,8
1805,0
1806,3
1807,1
1808,1
1809,0
1810,7
1811,7
1812,8
1813,3
1814,8
1815,7
1816,0
1817,8
1818,7
1819,1
1820,1
1821,3
1822,5
1823,0
1824,1
1825,5
1826,1
1827,4
1828,5
1829,7
1830,1
1831,5
1832,4
1833,8
1834,5
1835,5
1836,4
1837,5
1838,7
1839,0
1840,4
1841,5
1842,5
1843,8
1844,6
1845,3
1846,7
1847,3
1848,1
1849,6
1850,0
1851,8
1852,3
1853,3
1854,7
1855,6
1856,5
1857,8
1858,1
1859,2
1860,8
1861,5
1862,0
1863,5
1864,8
1865,7
1866,1
1867,0
1868,9
1869,5
1870,9
1871,9
1872,5
1873,6
1874,5
1875,9
1876,4
1877,4
1878,8
1879,1
1880,2
1881,9
1882,8
1883,9
1884,6
1885,8
1886,5
1887,7
1888,3
1889,6
1890,5
1891,1
1892,7
1893,2
1894,5
1895,9
1896,5
1897,3
1898,6
1899,9
1900,3
1901,7
1902,9
1903,0
1904,4
1905,4
1906,8
1907,0
1908,2
1909,4
1910,5
1911,8
1912,7
1913,2
1914,1
1915,1
1916,6
1917,4
1918,8
1919,5
1920,7
1921,6
1922,9
1923,9
1924,5
1925,7
1926,1
1927,3
1928,3
1929,5
1930,4
1931,1
1932,1
1933,2
1934,5
1935,5
1936,7
1937,3
1938,2
1939,1
1940,0
1941,3
1942,4
1943,8
1944,0
1945,6
1946,5
1947,4
1948,8
1949,3
1950,6
1951,0
1952,8
1953,4
1954,3
1955,9
1956,7
1957,0
1958,4
1959,5
1960,3
1961,8
1962,3
1963,3
1964,0
1965,9
1966,5
1967,8
1968,6
1969,6
1970,5
1971,4
1972,4
1973,1
1974,6
1975,8
1976,7
1977,4
1978,3
1979,8
1980,8
1981,3
1982,2
1983,7
1984,5
1985,0
1986,3
1987,8
1988,9
1989,8
1990,0
1991,4
1992,2
1993,5
1994,5
1995,5
1996,8
1997,9
1998,7
1999,4
2000,7
2001,1
2002,8
2003,8
2004,7
2005,9
2006,1
2007,2
2008,7
2009,6
2010,5
2011,9
2012,7
2013,8
2014,1
2015,4
2016,4
2017,2
2018,9
2019,5
2020,5
2021,0
2022,4
2023,7
2024,9
2025,6
2026,3
2027,9
2028,3
2029,8
2030,3
2031,9
2032,6
2033,7
2034,1
2035,7
2036,1
2037,8
2038,8
2039,8
2040,5
2041,8
2042,6
2043,4
2044,4
2045,3
2046,4
2047,7
2048,9
2049,7
2050,0
2051,7
2052,7
2053,5
2054,5
2055,8
2056,5
2057,8
2058,2
2059,7
2060,8
2061,8
2062,3
2063,2
2064,3
2065,8
2066,1
2067,9
2068,7
2069,8
2070,6
2071,6
2072,0
2073,1
2074,0
2075,9
2076,1
2077,9
2078,7
2079,2
2080,3
2081,7
2082,1
2083,8
2084,6
2085,8
2086,0
2087,1
2088,3
2089,6
2090,6
2091,3
2092,5
2093,9
2094,9
2095,7
2096,5
2097,1
2098,3
2099,3
2100,7
2101,1
2102,8
2103,8
2104,8
2105,3
2106,3
2107,7
2108,9
2109,2
2110,6
2111,1
2112,5
2113,4
2114,4
2115,4
2116,5
2117,7
2118,9
2119,3
2120,3
2121,3
2122,8
2123,9
2124,8
2125,8
2126,5
2127,4
2128,6
2129,7
2130,7
2131,1
2132,4
2133,7
2134,6
2135,2
2136,6
2137,3
2138,9
2139,8
2140,0
2141,4
2142,1
2143,5
2144,5
2145,7
2146,1
2147,1
2148,5
2149,7
2150,2
2151,5
2152,5
2153,0
2154,0
2155,2
2156,7
2157,4
2158,5
2159,1
2160,7
2161,8
2162,1
2163,4
2164,4
2165,4
2166,2
2167,6
2168,8
2169,2
2170,1
2171,3
2172,6
2173,4
2174,5
2175,8
2176,1
2177,7
2178,5
2179,7
2180,2
2181,5
2182,3
2183,0
2184,1
2185,9
2186,2
2187,3
2188,1
2189,7
2190,1
2191,0
2192,9
2193,8
2194,2
2195,6
2196,1
2197,6
2198,0
2199,2
2200,8
2201,0
2202,9
2203,5
2204,0
2205,5
2206,7
2207,9
2208,8
2209,6
2210,9
2211,9
2212,7
2213,8
2214,9
2215,0
2216,8
2217,7
2218,6
2219,1
2220,9
2221,9
2222,5
2223,7
2224,8
2225,7
2226,7
2227,8
2228,7
2229,1
2230,7
2231,1
2232,3
2233,8
2234,7
2235,6
2236,7
2237,5
2238,1
2239,0
2240,8
2241,3
2242,6
2243,9
2244,6
2245,6
2246,7
2247,5
2248,7
2249,1
2250,8
2251,7
2252,8
2253,2
2254,8
2255,8
2256,5
2257,0
2258,3
2259,8
2260,2
2261,7
2262,2
2263,9
2264,2
2265,7
2266,3
2267,0
2268,2
2269,9
2270,4
2271,5
2272,8
2273,8
2274,5
2275,7
2276,6
2277,3
2278,6
2279,0
2280,4
2281,6
2282,7
2283,0
2284,8
2285,1
2286,3
2287,8
2288,5
2289,7
2290,2
2291,5
2292,0
2293,9
2294,5
2295,2
2296,6
2297,9
2298,7
2299,9
2300,3
2301,7
2302,8
2303,9
2304,7
2305,4
2306,5
2307,2
2308,3
2309,3
2310,0
2311,1
2312,9
2313,0
2314,1
2315,9
2316,9
2317,8
2318,5
2319,8
2320,4
2321,3
2322,9
2323,6
2324,8
2325,2
2326,6
2327,3
2328,4
2329,7
2330,8
2331,7
2332,0
2333,3
2334,7
2335,9
2336,1
2337,4
2338,5
2339,9
2340,6
2341,4
2342,9
2343,9
2344,6
2345,3
2346,2
2347,6
2348,3
2349,8
2350,5
2351,5
2352,7
2353,8
2354,8
2355,1
2356,5
2357,9
2358,2
2359,8
2360,8
2361,2
2362,7
2363,0
2364,6
2365,9
2366,1
2367,1
2368,5
2369,8
2370,9
2371,6
2372,3
2373,5
2374,6
2375,9
2376,2
2377,9
2378,6
2379,4
2380,0
2381,2
2382,0
2383,1
2384,1
2385,0
2386,2
2387,3
2388,2
2389,7
2390,9
2391,8
2392,0
2393,7
2394,1
2395,2
2396,3
2397,7
2398,6
2399,5
2400,9
2401,9
2402,8
2403,5
2404,8
2405,4
2406,2
2407,7
2408,7
2409,5
2410,2
2411,9
2412,0
2413,0
2414,1
2415,7
2416,7
2417,7
2418,5
2419,2
2420,9
2421,1
2422,2
2423,9
2424,5
2425,9
2426,0
2427,7
2428,8
2429,8
2430,0
2431,6
2432,6
2433,3
2434,4
2435,1
2436,4
2437,4
2438,5
2439,5
2440,6
2441,4
2442,9
2443,6
2444,1
2445,9
2446,2
2447,7
2448,6
2449,9
2450,4
2451,4
2452,4
2453,1
2454,0
2455,7
2456,5
2457,3
2458,9
2459,5
2460,6
2461,4
2462,6
2463,6
2464,2
2465,7
2466,0
2467,3
2468,1
2469,2
2470,2
2471,9
2472,6
2473,8
2474,1
2475,7
2476,7
2477,2
2478,6
2479,5
2480,3
2481,9
2482,3
2483,9
2484,1
2485,5
2486,5
2487,1
2488,1
2489,9
2490,1
2491,1
2492,7
2493,7
2494,1
2495,5
2496,2
2497,3
2498,3
2499,1
2500,1
2501,9
2502,4
2503,8
2504,4
2505,8
2506,9
2507,3
2508,5
2509,5
2510,6
2511,8
2512,6
2513,5
2514,7
2515,3
2516,8
2517,3
2518,5
2519,2
2520,3
2521,2
2522,5
2523,2
2524,3
2525,2
2526,0
2527,5
2528,1
2529,1
2530,5
2531,3
2532,9
2533,4
2534,5
2535,8
2536,0
2537,7
2538,6
2539,2
2540,0
2541,9
2542,9
2543,3
2544,8
2545,0
2546,6
2547,8
2548,7
2549,1
2550,2
2551,9
2552,3
2553,7
2554,8
2555,7
2556,8
2557,5
2558,2
2559,4
2560,7
2561,0
2562,6
2563,5
2564,9
2565,8
2566,1
2567,0
2568,1
2569,2
2570,2
2571,7
2572,9
2573,7
2574,6
2575,2
2576,5
2577,0
2578,5
2579,8
2580,7
2581,7
2582,5
2583,6
2584,7
2585,1
2586,8
2587,1
2588,7
2589,0
2590,7
2591,9
2592,2
2593,2
2594,7
2595,3
2596,3
2597,4
2598,8
2599,7
2600,8
2601,6
2602,7
2603,1
2604,9
2605,0
2606,0
2607,7
2608,2
2609,2
2610,8
2611,7
2612,8
2613,5
2614,2
2615,9
2616,8
2617,2
2618,1
2619,3
2620,5
2621,2
2622,2
2623,6
2624,9
2625,0
2626,2
2627,0
2628,4
2629,2
2630,7
2631,1
2632,2
2633,7
2634,4
2635,0
2636,0
2637,6
2638,0
2639,8
2640,1
2641,6
2642,1
2643,4
2644,9
2645,5
2646,8
2647,7
2648,8
2649,7
2650,3
2651,8
2652,8
2653,9
2654,1
2655,2
2656,6
2657,2
2658,9
2659,7
2660,5
2661,1
2662,0
2663,8
2664,0
2665,8
2666,5
2667,2
2668,6
2669,3
2670,5
2671,5
2672,4
2673,2
2674,3
2675,0
2676,5
2677,4
2678,5
2679,9
2680,5
2681,1
2682,6
2683,7
2684,8
2685,6
2686,0
2687,7
2688,8
2689,5
2690,5
2691,7
2692,1
2693,5
2694,3
2695,9
2696,7
2697,3
2698,6
2699,0
2700,0
2701,5
2702,7
2703,2
2704,8
2705,7
2706,9
2707,5
2708,0
2709,2
2710,7
2711,8
2712,9
2713,3
2714,5
2715,0
2716,2
2717,7
2718,6
2719,6
2720,2
2721,2
2722,6
2723,7
2724,1
2725,1
2726,8
2727,8
2728,3
2729,9
2730,2
2731,3
2732,2
2733,8
2734,3
2735,3
2736,4
2737,0
2738,7
2739,3
2740,2
2741,0
2742,3
2743,7
2744,7
2745,3
2746,7
2747,7
2748,1
2749,7
2750,6
2751,3
2752,4
2753,7
2754,0
2755,8
2756,8
2757,2
2758,1
2759,8
2760,5
2761,5
2762,3
2763,9
2764,5
2765,7
2766,6
2767,9
2768,5
2769,6
2770,6
2771,5
2772,3
2773,1
2774,1
2775,6
2776,0
2777,1
2778,6
2779,5
2780,5
2781,6
2782,7
2783,7
2784,7
2785,7
2786,3
2787,7
2788,3
2789,1
2790,7
2791,4
2792,5
2793,4
2794,4
2795,5
2796,2
2797,5
2798,3
2799,5
2800,8
2801,2
2802,3
2803,9
2804,1
2805,8
2806,5
2807,6
2808,7
2809,0
2810,7
2811,9
2812,1
2813,0
2814,0
2815,0
2816,4
2817,7
2818,4
2819,1
2820,5
2821,9
2822,6
2823,9
2824,9
2825,5
2826,7
2827,8
2828,7
2829,3
2830,6
2831,7
2832,6
2833,0
2834,5
2835,6
2836,7
2837,2
2838,0
2839,8
2840,3
2841,7
2842,3
2843,7
2844,5
2845,4
2846,7
2847,3
2848,0
2849,7
2850,2
2851,4
2852,1
2853,3
2854,7
2855,1
2856,7
2857,1
2858,0
2859,8
2860,8
2861,6
2862,8
2863,5
2864,1
2865,7
2866,1
2867,5
2868,1
2869,1
2870,7
2871,5
2872,5
2873,1
2874,7
2875,0
2876,0
2877,6
2878,9
2879,0
2880,3
2881,0
2882,3
2883,6
2884,9
2885,5
2886,1
2887,1
2888,0
2889,8
2890,8
2891,0
2892,6
2893,1
2894,6
2895,7
2896,6
2897,5
2898,6
2899,5
2900,5
2901,2
2902,7
2903,6
2904,5
2905,5
2906,8
2907,7
2908,1
2909,7
2910,9
2911,1
2912,8
2913,8
2914,3
2915,5
2916,6
2917,4
2918,7
2919,8
2920,8
2921,1
2922,6
2923,1
2924,3
2925,5
2926,5
2927,5
2928,0
2929,9
2930,4
2931,4
2932,2
2933,0
2934,9
2935,1
2936,2
2937,1
2938,8
2939,5
2940,5
2941,1
2942,9
2943,9
2944,5
2945,7
2946,7
2947,6
2948,4
2949,2
2950,7
2951,8
2952,1
2953,8
2954,5
2955,3
2956,6
2957,8
2958,7
2959,8
2960,5
2961,3
2962,3
2963,0
2964,0
2965,7
2966,2
2967,6
2968,2
2969,1
2970,3
2971,0
2972,0
2973,8
2974,3
2975,0
2976,6
2977,2
2978,7
2979,7
2980,1
2981,9
2982,5
2983,8
2984,8
2985,5
2986,0
2987,9
2988,8
2989,8
2990,4
2991,6
2992,4
2993,5
2994,3
2995,6
2996,4
2997,1
